#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	analyzer
#open	2025-03-08-00-02-23
#fields	ts	cause	analyzer_kind	analyzer_name	uid	fuid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	failure_reason	failure_data
#types	time	string	string	string	string	string	addr	port	addr	port	string	string
1421937460.966069	violation	protocol	SSH	CO5ZaD2s6TDk5hMrbb	-	59.166.0.2	9457	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938228.109860	violation	protocol	SSH	CBym9v2g1XvAjtugw5	-	59.166.0.9	18864	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938228.480461	violation	protocol	SSH	ChYUvUpJEhkxVfgv8	-	59.166.0.4	57255	149.171.126.2	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938228.877913	violation	protocol	SSH	ClOXyD4QscNes68Vo6	-	59.166.0.8	48192	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938228.880246	violation	protocol	SSH	ClOXyD4QscNes68Vo6	-	59.166.0.8	48192	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938229.357063	violation	protocol	SSH	CFdslW0sQ7ZklFInc	-	59.166.0.3	39805	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938229.676869	violation	protocol	SSH	CJFVb10hVzsXIVREk	-	59.166.0.9	15753	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938231.376442	violation	protocol	SSH	CtlLfa6SGZqa0NyWd	-	59.166.0.6	63535	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938231.379237	violation	protocol	SSH	CtlLfa6SGZqa0NyWd	-	59.166.0.6	63535	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938231.579164	violation	protocol	SSH	C2e7S72qhK1qOxUeS4	-	59.166.0.6	1512	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938231.983267	violation	protocol	SSH	CdQkmO2yPTIzns5ozd	-	59.166.0.4	53439	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938232.273881	violation	protocol	SSH	CxQXcy1n9OefeFc0H7	-	59.166.0.8	58207	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938233.432959	violation	protocol	SSH	CeUG7vtzaWpofj0Ma	-	59.166.0.9	7581	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938233.536943	violation	protocol	SSH	CVDp2X1mDM9tPEBMAe	-	59.166.0.1	14096	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938233.852938	violation	protocol	SSH	CqGJRz4ghAadmJsdu1	-	59.166.0.0	8680	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938234.380902	violation	protocol	SSH	Cawufa4Oo1AWmxZwr7	-	59.166.0.4	4744	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938235.679994	violation	protocol	SSH	CxocPZ2UzkhFw9umud	-	59.166.0.1	57350	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938236.178828	violation	protocol	SSH	CTYsnkSyLFVHYczk5	-	59.166.0.5	4078	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938236.604013	violation	protocol	SSH	CF8lsD3vIMpozKpEQ9	-	59.166.0.8	10163	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938236.934023	violation	protocol	SSH	Ca8ON2Gy0BttAfti8	-	59.166.0.1	40850	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938237.265018	violation	protocol	SSH	CjHI7qpIrxPoathZ5	-	59.166.0.4	40911	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938237.553016	violation	protocol	SSH	C84MRI2hlOoJL98FY8	-	59.166.0.2	65454	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938239.179287	violation	protocol	SSH	CCQ6Ng118qrc7Aa50j	-	59.166.0.8	61434	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938240.079857	violation	protocol	SSH	C6ddYkq1JCFgBWKk	-	59.166.0.4	39209	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938240.879059	violation	protocol	SSH	CU9ecHsQv64FaYWMc	-	59.166.0.1	23396	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938241.379040	violation	protocol	SSH	CPG3UP2UT3OIL2zRlh	-	59.166.0.0	56580	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938241.696122	violation	protocol	SSH	C4SDnL2EhOut0Lmkqb	-	59.166.0.2	1130	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938242.026082	violation	protocol	SSH	CW2Hor45L1KEdLrSg1	-	59.166.0.6	6250	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938242.402089	violation	protocol	SSH	C7S6Ms3zKLPKWTwuE1	-	59.166.0.1	14314	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938242.640124	violation	protocol	SSH	COQ67v3qMKqJ8TsVK6	-	59.166.0.7	40914	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938242.955042	violation	protocol	SSH	CDvKcf3MQMLSzJBzg9	-	59.166.0.3	60272	149.171.126.2	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938243.269113	violation	protocol	SSH	CzKOpi4AyZYkDcrJw5	-	59.166.0.7	51483	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938244.080151	violation	protocol	SSH	Ckdjv04FK0vN3MQtli	-	59.166.0.0	14941	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938244.082683	violation	protocol	SSH	Ckdjv04FK0vN3MQtli	-	59.166.0.0	14941	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938244.179007	violation	protocol	SSH	C3qaYq1rRtU3PaQB86	-	59.166.0.6	17195	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938244.494113	violation	protocol	SSH	CYOiF33BHAz9ZIqFMf	-	59.166.0.0	19436	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938245.879192	violation	protocol	SSH	CIgEnEZ3UFWGQkRQd	-	59.166.0.0	35687	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938246.179190	violation	protocol	SSH	CbWKFg3IJDjgVtBAI6	-	59.166.0.7	1097	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938246.378931	violation	protocol	SSH	CDqSyc373mP74UjLYj	-	59.166.0.2	59140	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938246.974143	violation	protocol	SSH	CsM3Xa2H8xo3TYUbG2	-	59.166.0.3	29842	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938247.289195	violation	protocol	SSH	CavATF3fSID5wncwdc	-	59.166.0.1	42473	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938247.607198	violation	protocol	SSH	CIYhA14d65qyl6vcfk	-	59.166.0.0	41380	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938247.921195	violation	protocol	SSH	CVRhvL2OZiWY1F1M2a	-	59.166.0.8	40109	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938248.880108	violation	protocol	SSH	Cv6yVLfDbVIfObHr5	-	59.166.0.3	53223	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938249.479098	violation	protocol	SSH	Cu0Vlu29gDMK2yMdj2	-	59.166.0.3	13445	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938250.580832	violation	protocol	SSH	CNCuhf1HXKktcyZuYd	-	59.166.0.9	52518	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938251.977284	violation	protocol	SSH	C2qk0m4MtWU4C1FCD5	-	59.166.0.8	29773	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938251.979289	violation	protocol	SSH	C2qk0m4MtWU4C1FCD5	-	59.166.0.8	29773	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938252.779059	violation	protocol	SSH	CIRU2F2fR5nJsvriPi	-	59.166.0.7	6213	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938253.580307	violation	protocol	SSH	CdWjBdSgJIf3hhZy8	-	59.166.0.1	65265	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938253.582821	violation	protocol	SSH	CdWjBdSgJIf3hhZy8	-	59.166.0.1	65265	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938254.061282	violation	protocol	SSH	CEn9uv2dO1IDEnai27	-	59.166.0.0	62436	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938254.430293	violation	protocol	SSH	CmQS311YcfAzC8zfPf	-	59.166.0.0	31868	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938254.695284	violation	protocol	SSH	CCvFuO2uCyC48Zdf6j	-	59.166.0.2	52712	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938254.933225	violation	protocol	SSH	CwHkKj3UPKatsUcDPi	-	59.166.0.9	5699	149.171.126.3	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938255.679333	violation	protocol	SSH	C8I1n83VTMwCPUAw1d	-	59.166.0.2	25900	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938255.779435	violation	protocol	SSH	CDhkLm2HLQlH76sxI9	-	59.166.0.0	27014	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938256.058303	violation	protocol	SSH	CBptmc3pxU1igjW264	-	59.166.0.5	57045	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938256.781235	violation	protocol	SSH	C5N06wseEu8mB95Of	-	59.166.0.4	12996	149.171.126.1	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938256.877315	violation	protocol	SSH	CSfNjM2rFuES8O7wdk	-	59.166.0.6	14033	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938256.879573	violation	protocol	SSH	CSfNjM2rFuES8O7wdk	-	59.166.0.6	14033	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938262.885348	violation	protocol	SSH	CXFMvEsu3zcdBhNkc	-	59.166.0.9	19278	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938264.176723	violation	protocol	SSH	CWvGSW3PHxPOYCjacj	-	59.166.0.6	13945	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938264.178761	violation	protocol	SSH	CWvGSW3PHxPOYCjacj	-	59.166.0.6	13945	149.171.126.5	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938264.779207	violation	protocol	SSH	ChwBhr1utwTQ0DVxk9	-	59.166.0.9	25603	149.171.126.0	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938265.777488	violation	protocol	SSH	CIpdhm1VNUfiUb4KWf	-	59.166.0.9	10433	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938265.781083	violation	protocol	SSH	CIpdhm1VNUfiUb4KWf	-	59.166.0.9	10433	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938266.374414	violation	protocol	SSH	CaamoS2C1T2GWxpGfb	-	59.166.0.7	17362	149.171.126.2	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938266.882028	violation	protocol	SSH	CzTSLZ1bDpRPHuhzi5	-	59.166.0.0	57321	149.171.126.2	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938267.112435	violation	protocol	SSH	C3ugbK1x30ka3pKBu6	-	59.166.0.7	2939	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938267.747380	violation	protocol	SSH	C0WjT91VF2D4zbGec9	-	59.166.0.4	47268	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938267.996425	violation	protocol	SSH	CoZRSU1BBVQfQ3H10i	-	59.166.0.8	49935	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938268.165424	violation	protocol	SSH	C0ublk3qF1P5iEMdwf	-	59.166.0.0	6290	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938268.448417	violation	protocol	SSH	ChxZfj2uvFTJRS6Aj3	-	59.166.0.7	20938	149.171.126.8	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938268.685446	violation	protocol	SSH	Cvdr1v4tYL6x18XwJ8	-	59.166.0.7	21045	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938270.679413	violation	protocol	SSH	CJ8bD40fsNnqJULjh	-	59.166.0.5	52927	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938271.879755	violation	protocol	SSH	CSIGAw2DEjTePoKOcl	-	59.166.0.6	65031	149.171.126.6	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938272.679558	violation	protocol	SSH	CBVZR52sAAGLB6Mr6k	-	59.166.0.1	46772	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_KEXINIT:cookie: 16 > 4	-
1421938272.685861	violation	protocol	SSH	CBVZR52sAAGLB6Mr6k	-	59.166.0.1	46772	149.171.126.7	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938273.273559	violation	protocol	SSH	CiJFaB1OJs4ld0dtw5	-	59.166.0.9	39602	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938273.603507	violation	protocol	SSH	CV5L9X2TyD5jHlAo1h	-	59.166.0.2	18644	149.171.126.9	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
1421938273.981320	violation	protocol	SSH	CQBeYa291BXfjgicke	-	59.166.0.1	50401	149.171.126.4	22	Binpac exception: binpac exception: out_of_bound: SSH2_Key_Exchange: -129882454 > 0	-
#close	2025-03-08-00-02-31
