SrcAddr,Sport,DstAddr,Dport,Proto,State,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum
59.166.0.3,46337,149.171.126.8,54922,6,FIN,0.146823,528,8824,31,29,1,4,25935.990234,440748.375000,10,12,10136,5792,3573973956,384499019,52.799999,735.333313,1536.921882,1373.879022,1424262365.761970,1424262365.908793,16.274444,13.301546,0.000635,0.000503,0.000132,1,0.146823,0.146823,0.146823
59.166.0.4,29017,149.171.126.9,61097,6,FIN,0.615464,8928,320,31,29,4,1,107769.101562,3470.552490,14,6,5792,8688,1248586750,2529885505,637.714294,53.333332,4087.708255,169.226641,1424262365.761976,1424262366.377440,47.343383,122.969602,0.000621,0.000490,0.000131,1,0.615464,0.615464,0.615464
59.166.0.3,59032,149.171.126.0,53,17,CON,0.000972,130,162,31,29,0,0,534979.437500,666666.687500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262365.816437,1424262365.817409,0.008000,0.005000,0.000000,0.000000,0.000000,1,0.000972,0.000972,0.000972
59.166.0.3,24896,149.171.126.2,21,6,FIN,4.988751,2934,3742,31,29,11,15,4615.183105,5890.051758,52,54,24616,20272,2266487557,2563251916,56.423077,69.296295,7106.776649,205.227750,1424262365.817579,1424262370.806330,97.812258,94.117437,0.000663,0.000525,0.000138,1,4.988751,4.988751,4.988751
59.166.0.5,49917,149.171.126.3,22,6,FIN,0.709009,9400,12298,31,29,26,31,105070.601562,137555.375000,106,114,47784,41992,2570680619,2570957819,88.679245,107.877190,360.306324,348.994347,1424262365.823414,1424262366.532423,6.749314,6.269682,0.000662,0.000527,0.000135,1,0.709009,0.709009,0.709009
59.166.0.1,33014,149.171.126.3,53,17,CON,0.001040,146,178,31,29,0,0,561538.437500,684615.375000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262365.923436,1424262365.924476,0.008000,0.006000,0.000000,0.000000,0.000000,1,0.001040,0.001040,0.001040
59.166.0.1,47769,149.171.126.3,80,6,FIN,1.054996,1684,10168,31,29,3,5,11859.760742,72826.812500,14,18,10136,8688,2626486372,482110703,120.285713,564.888916,9033.485055,7915.055591,1424262365.924674,1424262366.979670,81.127844,62.029941,0.000655,0.000484,0.000171,1,1.054996,1.054996,1.054996
59.166.0.4,46628,149.171.126.9,27584,6,FIN,0.014836,2854,29226,31,29,7,17,1505527.125000,15431652.000000,46,48,27512,14480,541097224,2690998849,62.043480,608.875000,18.034623,17.640675,1424262366.023435,1424262366.038271,0.322778,0.302830,0.000733,0.000595,0.000138,1,0.014836,0.014836,0.014836
59.166.0.4,48339,149.171.126.0,2146,6,FIN,0.029867,4238,61150,31,29,7,30,1119630.375000,16158033.000000,72,74,46336,14480,541100749,550349100,58.861111,826.351379,22.019286,21.767848,1424262366.038393,1424262366.068260,0.416183,0.401986,0.000657,0.000517,0.000140,1,0.029867,0.029867,0.029867
175.45.176.3,25303,149.171.126.10,1434,17,INT,0.000008,75,0,254,,0,0,38000000.000000,0.000000,2,0,,,,,37.500000,0.000000,0.000000,,1424262366.102507,1424262366.102515,0.008000,,0.000000,0.000000,0.000000,1,0.000008,0.000008,0.000008
59.166.0.7,4030,149.171.126.6,53,17,CON,0.001068,146,178,31,29,0,0,546816.500000,666666.687500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262366.123432,1424262366.124500,0.008000,0.007000,0.000000,0.000000,0.000000,1,0.001068,0.001068,0.001068
59.166.0.7,43391,149.171.126.3,80,6,FIN,1.004808,1580,10168,31,29,3,5,11536.533203,76464.359375,12,18,10136,8688,2750680972,2747518247,131.666672,564.888916,9529.016404,7675.579168,1424262366.124694,1424262367.129502,91.314633,59.077117,0.000614,0.000493,0.000121,1,1.004808,1.004808,1.004808
59.166.0.3,43358,149.171.126.0,4110,6,FIN,0.015641,2854,29226,31,29,7,17,1428041.625000,14637427.000000,46,48,27512,14480,661096679,661406188,62.043480,608.875000,19.797831,18.582019,1424262366.223432,1424262366.239073,0.347500,0.334422,0.000722,0.000584,0.000138,1,0.015641,0.015641,0.015641
59.166.0.3,42738,149.171.126.1,49094,6,FIN,0.029596,4238,61150,31,29,7,30,1129882.375000,16305987.000000,72,74,46336,14480,2806486279,670817509,58.861111,826.351379,22.262832,21.507399,1424262366.239189,1424262366.268785,0.417514,0.404542,0.000581,0.000466,0.000115,1,0.029596,0.029596,0.029596
59.166.0.5,9411,149.171.126.1,111,17,CON,0.004656,568,304,31,29,0,0,731958.750000,391752.562500,4,4,,,,,142.000000,76.000000,1.770361,1.493174,1424262366.323431,1424262366.328087,1.257333,1.062333,0.000000,0.000000,0.000000,1,0.004656,0.004656,0.004656
59.166.0.5,10977,149.171.126.1,6714,17,CON,0.001882,520,304,31,29,0,0,1657810.875000,969181.687500,4,4,,,,,130.000000,76.000000,0.618248,0.382075,1424262366.325148,1424262366.327030,0.441667,0.274667,0.000000,0.000000,0.000000,1,0.001882,0.001882,0.001882
59.166.0.5,41771,149.171.126.1,38446,6,FIN,0.004590,4464,2456,31,29,7,7,7348148.000000,4043573.000000,18,18,13032,14480,721103257,2869653657,248.000000,136.444443,12.556630,0.319739,1424262366.328284,1424262366.332874,0.251706,0.242824,0.000574,0.000459,0.000115,1,0.004590,0.004590,0.004590
59.166.0.9,9629,149.171.126.3,11911,6,FIN,0.009832,2334,16446,31,29,7,12,1847030.000000,13030105.000000,36,38,20272,14480,2930677707,2931000161,64.833336,432.789459,17.062324,16.197385,1424262366.423430,1424262366.433262,0.272029,0.255833,0.000753,0.000614,0.000139,1,0.009832,0.009832,0.009832
59.166.0.9,11303,149.171.126.7,45036,6,FIN,0.087997,4238,64898,31,29,7,30,380012.968750,5820289.500000,72,74,46336,14480,2930681309,787339994,58.861111,877.000000,75.066231,72.760412,1424262366.433389,1424262366.521386,1.270681,1.198630,0.000628,0.000492,0.000136,1,0.087997,0.087997,0.087997
59.166.0.3,3242,149.171.126.8,2317,6,FIN,0.275372,8928,320,31,29,4,1,240866.906250,7756.779785,14,6,5792,8688,3573974925,808687047,637.714294,53.333332,1758.567950,71.464695,1424262366.468958,1424262366.744330,21.182461,54.946199,0.000645,0.000512,0.000133,1,0.275372,0.275372,0.275372
175.45.176.0,47439,149.171.126.10,53,17,INT,0.000008,114,0,254,,0,0,57000000.000000,0.000000,2,0,,,,,57.000000,0.000000,0.000000,,1424262366.498963,1424262366.498971,0.008000,,0.000000,0.000000,0.000000,1,0.000008,0.000008,0.000008
59.166.0.7,38039,149.171.126.5,11105,6,FIN,0.036042,2334,16446,31,29,7,12,503856.593750,3554519.500000,36,38,20272,14480,841096556,841427094,64.833336,432.789459,64.506268,61.546315,1424262366.523432,1424262366.559474,1.050323,0.957081,0.000772,0.000622,0.000150,1,0.036042,0.036042,0.036042
59.166.0.7,11857,149.171.126.5,39758,6,FIN,0.129790,4238,64898,31,29,7,30,257646.984375,3946128.500000,72,74,46336,14480,2986485794,863086629,58.861111,877.000000,94.335007,92.964691,1424262366.559593,1424262366.689383,1.823493,1.770205,0.000709,0.000563,0.000146,1,0.129790,0.129790,0.129790
59.166.0.0,41523,149.171.126.0,53,17,CON,0.001039,146,178,31,29,0,0,562078.937500,685274.312500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262366.623427,1424262366.624466,0.009000,0.007000,0.000000,0.000000,0.000000,1,0.001039,0.001039,0.001039
59.166.0.0,40958,149.171.126.8,80,6,FIN,1.004835,1580,10168,31,29,3,5,11536.222656,76462.304688,12,18,10136,8688,3046485425,902104015,131.666672,564.888916,9524.500024,7675.641132,1424262366.624640,1424262367.629475,91.317906,59.077594,0.000626,0.000513,0.000113,1,1.004835,1.004835,1.004835
59.166.0.0,34178,149.171.126.6,53,17,CON,0.001048,146,178,31,29,0,0,557251.937500,679389.375000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262366.748421,1424262366.749469,0.008000,0.006000,0.000000,0.000000,0.000000,1,0.001048,0.001048,0.001048
59.166.0.0,16613,149.171.126.2,80,6,FIN,1.033825,1580,10168,31,29,3,5,11212.728516,74318.187500,12,18,10136,8688,3110681248,3122497260,131.666672,564.888916,9533.066379,7677.478757,1424262366.749653,1424262367.783478,93.952000,60.780707,0.000712,0.000550,0.000162,1,1.033825,1.033825,1.033825
59.166.0.5,22754,149.171.126.2,53,17,CON,0.001065,146,178,31,29,0,0,548356.812500,668544.625000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262366.823438,1424262366.824503,0.008000,0.006000,0.000000,0.000000,0.000000,1,0.001065,0.001065,0.001065
59.166.0.5,25728,149.171.126.4,25,6,FIN,0.021727,37142,3380,31,29,18,8,13412989.000000,1215078.000000,52,42,14480,30408,3170688494,3167639751,714.269226,80.476189,23.070301,0.901864,1424262366.824899,1424262366.846626,0.427700,0.517000,0.000653,0.000527,0.000126,1,0.021727,0.021727,0.021727
175.45.176.0,60809,149.171.126.12,445,6,FIN,0.755911,1062,730,254,252,3,2,10308.091797,6762.701172,12,8,16383,16383,147492918,3079974574,88.500000,91.250000,5016.468524,202.852828,1424262366.842646,1424262367.598557,67.495906,98.593430,0.101375,0.065754,0.035621,1,0.755911,0.755911,0.755911
59.166.0.9,19279,149.171.126.9,53,17,CON,0.001044,130,162,31,29,0,0,498084.281250,620689.625000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262366.933419,1424262366.934463,0.008000,0.007000,0.000000,0.000000,0.000000,1,0.001044,0.001044,0.001044
59.166.0.9,21030,149.171.126.7,21,6,FIN,1.777654,2934,3740,31,29,11,15,12951.901367,16520.650391,52,54,24616,20272,3226487680,3237690289,56.423077,69.259262,2558.721980,80.147188,1424262366.934643,1424262368.712297,34.849902,33.530867,0.000632,0.000514,0.000118,1,1.777654,1.777654,1.777654
59.166.0.3,25865,149.171.126.2,60244,6,FIN,0.270215,320,1898,31,29,1,2,7904.816406,49175.656250,6,8,5792,5792,121102242,1112907968,53.333332,237.250000,3807.271500,94.073602,1424262366.975996,1424262367.246211,53.981602,38.526000,0.000655,0.000530,0.000125,1,0.270215,0.270215,0.270215
59.166.0.3,59697,149.171.126.2,53,17,CON,0.000971,130,162,31,29,0,0,535530.375000,667353.250000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262367.038419,1424262367.039390,0.008000,0.003000,0.000000,0.000000,0.000000,1,0.000971,0.000971,0.000971
59.166.0.3,61543,149.171.126.6,21,6,FIN,2.490707,2934,3740,31,29,11,15,9243.961914,11791.030273,52,54,24616,20272,3290682944,3300618082,56.423077,69.259262,3577.454732,118.171930,1424262367.039550,1424262369.530257,50.824266,46.984039,0.000687,0.000550,0.000137,1,2.490707,2.490707,2.490707
59.166.0.9,59784,149.171.126.7,23722,6,FIN,0.088967,320,1888,31,29,1,2,24008.902344,148549.453125,6,8,5792,5792,1081102440,1175888277,53.333332,236.000000,1244.468711,30.395262,1424262367.080989,1424262367.169956,17.725600,12.641429,0.000611,0.000474,0.000137,1,0.088967,0.088967,0.088967
59.166.0.0,22352,149.171.126.8,53,17,CON,0.001060,146,178,31,29,0,0,550943.375000,671698.062500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262367.123421,1424262367.124481,0.008000,0.001000,0.000000,0.000000,0.000000,1,0.001060,0.001060,0.001060
59.166.0.0,61731,149.171.126.9,25,6,FIN,0.132771,37142,3380,31,29,18,8,2194937.250000,198838.593750,52,42,14480,30408,3350681347,3347478088,714.269226,80.476189,337.476346,11.266413,1424262367.124658,1424262367.257429,2.648600,3.226756,0.000583,0.000471,0.000112,1,0.132771,0.132771,0.132771
59.166.0.5,61978,149.171.126.2,53,17,CON,0.001074,146,178,31,29,0,0,543761.625000,662942.250000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262367.243448,1424262367.244522,0.008000,0.007000,0.000000,0.000000,0.000000,1,0.001074,0.001074,0.001074
59.166.0.5,55872,149.171.126.3,25,6,FIN,0.575846,37164,3172,31,29,18,8,506385.375000,42914.250000,52,38,14480,30408,3406487430,1274151642,714.692322,83.473686,1046.869479,35.823398,1424262367.244711,1424262367.820557,11.283804,15.548378,0.000689,0.000552,0.000137,1,0.575846,0.575846,0.575846
59.166.0.3,62436,149.171.126.6,23722,6,FIN,0.122164,320,1888,31,29,1,2,17484.691406,108182.437500,6,8,5792,5792,3290684067,1333699029,53.333332,236.000000,1713.751416,42.289484,1424262367.343995,1424262367.466159,24.370801,17.376000,0.000654,0.000530,0.000124,1,0.122164,0.122164,0.122164
59.166.0.1,27483,149.171.126.8,41376,6,FIN,0.009948,2334,16446,31,29,7,12,1825492.500000,12878166.000000,36,38,20272,14480,3530677915,3530985173,64.833336,432.789459,17.358449,15.899865,1424262367.423416,1424262367.433364,0.282853,0.252162,0.000749,0.000610,0.000139,1,0.009948,0.009948,0.009948
59.166.0.1,56703,149.171.126.3,54725,6,FIN,0.030965,4238,64898,31,29,7,30,1079929.000000,16540223.000000,72,74,46336,14480,1381100389,3532771667,58.861111,877.000000,22.692225,22.244324,1424262367.433479,1424262367.464444,0.429380,0.417575,0.000604,0.000479,0.000125,1,0.030965,0.030965,0.030965
59.166.0.3,25906,149.171.126.5,53,17,CON,0.000950,146,178,31,29,0,0,614736.812500,749473.687500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262367.463418,1424262367.464368,0.008000,0.005000,0.000000,0.000000,0.000000,1,0.000950,0.000950,0.000950
59.166.0.3,27555,149.171.126.8,25,6,FIN,1.027955,37164,3380,31,29,18,8,283670.000000,25682.056641,52,42,14480,30408,1321100637,1405993909,714.692322,80.476189,1687.476366,54.446988,1424262367.464503,1424262368.492458,20.149256,25.060219,0.000597,0.000484,0.000113,1,1.027955,1.027955,1.027955
59.166.0.1,56453,149.171.126.4,56516,6,FIN,0.009874,2334,16446,31,29,7,12,1839173.500000,12974681.000000,36,38,20272,14480,3586483343,3586776345,64.833336,432.789459,16.814327,15.927211,1424262367.523413,1424262367.533287,0.281176,0.250757,0.000735,0.000587,0.000148,1,0.009874,0.009874,0.009874
59.166.0.1,51711,149.171.126.4,28353,6,FIN,0.032900,4238,64898,31,29,7,30,1016413.312500,15567416.000000,72,74,46336,14480,1441099731,3596901334,58.861111,877.000000,25.211669,24.625167,1424262367.533381,1424262367.566281,0.472261,0.444219,0.000588,0.000467,0.000121,1,0.032900,0.032900,0.032900
175.45.176.0,1043,149.171.126.10,53,17,INT,0.000002,114,0,254,,0,0,228000000.000000,0.000000,2,0,,,,,57.000000,0.000000,0.000000,,1424262367.538064,1424262367.538066,0.002000,,0.000000,0.000000,0.000000,1,0.000002,0.000002,0.000002
59.166.0.9,22694,149.171.126.7,54922,6,FIN,0.093169,528,8824,31,29,1,4,40871.960938,694565.750000,10,12,10136,5792,1081103232,1452406538,52.799999,735.333313,1028.471171,870.280790,1424262367.541873,1424262367.635042,11.607000,8.428363,0.000548,0.000454,0.000094,1,0.093169,0.093169,0.093169
59.166.0.3,26809,149.171.126.2,34185,6,FIN,1.417533,424,8824,31,29,1,4,2093.778320,45651.140625,8,12,8688,5792,2266489660,3622433459,53.000000,735.333313,14752.038098,11756.477960,1424262367.575921,1424262368.993454,202.460141,128.820000,0.000634,0.000511,0.000123,1,1.417533,1.417533,1.417533
59.166.0.7,31218,149.171.126.3,53,17,CON,0.001009,146,178,31,29,0,0,578790.875000,705649.187500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262367.794455,1424262367.795464,0.008000,0.004000,0.000000,0.000000,0.000000,1,0.001009,0.001009,0.001009
59.166.0.7,52320,149.171.126.4,25,6,FIN,1.082817,37164,3380,31,29,18,8,269297.593750,24380.851562,52,42,14480,30408,3646487028,3750090580,714.692322,80.476189,1450.741964,44.490676,1424262367.795658,1424262368.878475,21.223215,26.396902,0.000708,0.000541,0.000167,1,1.082817,1.082817,1.082817
59.166.0.4,49012,149.171.126.8,53,17,CON,0.001016,146,178,31,29,0,0,574803.125000,700787.375000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262367.823444,1424262367.824460,0.009000,0.007000,0.000000,0.000000,0.000000,1,0.001016,0.001016,0.001016
59.166.0.4,45529,149.171.126.0,80,6,FIN,1.145675,18682,1087890,31,29,2,370,130082.273438,7586319.500000,350,746,65160,7240,1621104306,3767493599,53.377144,1458.297607,193.334572,117.347417,1424262367.824675,1424262368.970350,3.281754,1.537152,0.000613,0.000494,0.000119,1,1.145675,1.145675,1.145675
59.166.0.5,32601,149.171.126.9,53,17,CON,0.000969,130,162,31,29,0,0,536635.687500,668730.687500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262367.906429,1424262367.907398,0.001000,0.007000,0.000000,0.000000,0.000000,1,0.000969,0.000969,0.000969
59.166.0.5,47691,149.171.126.3,21,6,FIN,4.205714,2934,3742,31,29,11,15,5474.456543,6986.685059,52,54,24616,20272,1561100317,3817268238,56.423077,69.296295,5206.087721,144.207281,1424262367.907622,1424262372.113336,82.458742,79.342945,0.000681,0.000536,0.000145,1,4.205714,4.205714,4.205714
59.166.0.1,50104,149.171.126.4,53,17,CON,0.001326,130,162,31,29,0,0,392156.875000,488687.781250,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262367.923434,1424262367.924760,0.008000,0.002000,0.000000,0.000000,0.000000,1,0.001326,0.001326,0.001326
59.166.0.1,43693,149.171.126.5,143,6,FIN,1.595010,7814,14646,31,29,30,32,38871.230469,72877.281250,122,126,49232,47784,3826487369,1683777701,64.049179,116.238098,897.539384,879.741289,1424262367.927410,1424262369.522420,13.288983,12.755408,0.000746,0.000575,0.000171,1,1.595010,1.595010,1.595010
59.166.0.3,61110,149.171.126.6,54922,6,FIN,0.540407,424,8824,31,29,1,4,5492.156738,119746.781250,8,12,8688,5792,1141104028,1690029750,53.000000,735.333313,5123.908568,4082.645093,1424262367.937865,1424262368.478272,77.156859,49.079000,0.000658,0.000535,0.000123,1,0.540407,0.540407,0.540407
59.166.0.9,23465,149.171.126.7,2317,6,FIN,0.584376,8928,320,31,29,4,1,113502.273438,3655.181152,14,6,5792,8688,1081104007,3878618170,637.714294,53.333332,3609.357327,143.022297,1424262368.002918,1424262368.587294,44.952000,116.757797,0.000580,0.000468,0.000112,1,0.584376,0.584376,0.584376
59.166.0.2,44023,149.171.126.6,53,17,CON,0.001023,130,162,31,29,0,0,508308.906250,633431.062500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262368.087427,1424262368.088450,0.001000,0.008000,0.000000,0.000000,0.000000,1,0.001023,0.001023,0.001023
59.166.0.2,7877,149.171.126.0,143,6,FIN,2.533638,7808,15466,31,29,30,32,24451.796875,48448.910156,122,126,49232,47784,3890681952,3925907168,64.000000,122.746033,1259.848725,1237.068520,1424262368.088695,1424262370.622333,20.936422,20.264824,0.000683,0.000532,0.000151,1,2.533638,2.533638,2.533638
59.166.0.4,42552,149.171.126.2,111,17,CON,0.005154,568,304,31,29,0,0,661234.000000,353899.875000,4,4,,,,,142.000000,76.000000,1.745378,1.680086,1424262368.123423,1424262368.128577,1.239667,1.192000,0.000000,0.000000,0.000000,1,0.005154,0.005154,0.005154
59.166.0.4,8241,149.171.126.2,51506,17,CON,0.001757,520,304,31,29,0,0,1775754.125000,1038133.187500,4,4,,,,,130.000000,76.000000,0.623668,0.312544,1424262368.125224,1424262368.126981,0.445000,0.225000,0.000000,0.000000,0.000000,1,0.001757,0.001757,0.001757
59.166.0.4,39003,149.171.126.2,8068,6,FIN,0.004705,4464,2456,31,29,7,7,7168544.000000,3944739.500000,18,18,13032,14480,1801101006,3954138043,248.000000,136.444443,12.901462,0.331560,1424262368.128754,1424262368.133459,0.258235,0.245118,0.000671,0.000535,0.000136,1,0.004705,0.004705,0.004705
175.45.176.3,5846,149.171.126.15,80,6,FIN,0.383652,898,1144,62,252,2,2,16869.455078,20873.082031,10,8,16383,16383,2478337126,4020851705,89.800003,143.000000,2058.075342,70.306000,1424262368.146804,1424262368.530456,42.628000,47.330430,0.084566,0.051675,0.032891,1,0.383652,0.383652,0.383652
59.166.0.1,39496,149.171.126.7,53,17,CON,0.001070,146,178,31,29,0,0,545794.375000,665420.562500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262368.223438,1424262368.224508,0.008000,0.007000,0.000000,0.000000,0.000000,1,0.001070,0.001070,0.001070
59.166.0.1,41438,149.171.126.0,80,6,FIN,1.006799,1684,10168,31,29,3,5,12427.505859,76313.148438,14,18,10136,8688,4006487963,4007470903,120.285713,564.888916,8765.799117,7675.311336,1424262368.224663,1424262369.231462,77.419695,59.195883,0.000578,0.000468,0.000110,1,1.006799,1.006799,1.006799
175.45.176.0,49232,149.171.126.12,445,6,FIN,1.233931,1260,810,254,252,3,2,7488.263672,4726.358398,12,10,16383,16383,312484554,4034023981,105.000000,81.000000,9212.705673,220.712141,1424262368.293804,1424262369.527735,109.128180,127.873000,0.126918,0.083071,0.043847,1,1.233931,1.233931,1.233931
59.166.0.2,39534,149.171.126.2,53,17,CON,0.000950,146,178,31,29,0,0,614736.812500,749473.687500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262368.332408,1424262368.333358,0.008000,0.005000,0.000000,0.000000,0.000000,1,0.000950,0.000950,0.000950
59.166.0.2,11303,149.171.126.8,25,6,FIN,1.032003,37142,3276,31,29,18,8,282386.750000,24767.369141,52,40,14480,30408,1921099308,4072770360,714.269226,81.900002,1461.622695,46.414828,1424262368.333489,1424262369.365492,20.228512,27.144525,0.000646,0.000509,0.000137,1,1.032003,1.032003,1.032003
149.171.126.10,1043,175.45.176.0,53,17,INT,0.000007,264,0,60,,0,0,150857136.000000,0.000000,2,0,,,,,132.000000,0.000000,0.000000,,1424262368.422094,1424262368.422101,0.007000,,0.000000,0.000000,0.000000,1,0.000007,0.000007,0.000007
59.166.0.2,35425,149.171.126.6,9139,6,FIN,0.017913,2854,29226,31,29,7,17,1246915.625000,12780885.000000,46,48,27512,14480,1981098402,4130918679,62.043480,608.875000,23.844918,23.179297,1424262368.423383,1424262368.441296,0.391222,0.369553,0.000691,0.000539,0.000152,1,0.017913,0.017913,0.017913
59.166.0.2,15683,149.171.126.4,35038,6,FIN,0.039877,4238,61150,31,29,7,30,838578.625000,12102013.000000,72,74,46336,14480,4130682708,1992149703,58.861111,826.351379,35.570262,33.654233,1424262368.441409,1424262368.481286,0.565271,0.538042,0.001313,0.001133,0.000180,1,0.039877,0.039877,0.039877
175.45.176.0,54118,149.171.126.12,80,6,FIN,0.539175,786,11142,62,252,2,5,10504.938477,154992.359375,10,16,16383,16383,621043980,3770454649,78.599998,696.375000,3984.530404,2903.621733,1424262368.508622,1424262369.047797,59.908332,31.479867,0.122558,0.053536,0.069022,1,0.539175,0.539175,0.539175
59.166.0.8,14345,149.171.126.6,53,17,CON,0.001039,146,178,31,29,0,0,562078.937500,685274.312500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1424262368.597403,1424262368.598442,0.008000,0.001000,0.000000,0.000000,0.000000,1,0.001039,0.001039,0.001039
59.166.0.8,37702,149.171.126.4,25,6,FIN,1.247880,37142,3172,31,29,18,8,233535.281250,19803.185547,52,38,14480,30408,2041100625,2086481311,714.269226,83.473686,2128.768884,71.788297,1424262368.598619,1424262369.846499,24.461098,33.711488,0.000726,0.000552,0.000174,1,1.247880,1.247880,1.247880
59.166.0.4,15515,149.171.126.5,5190,6,FIN,0.003892,1064,2260,31,29,4,4,2006166.500000,4258992.500000,12,12,8688,10136,2101096309,4250948170,88.666664,188.333328,16.398218,0.367062,1424262368.623420,1424262368.627312,0.322909,0.304182,0.000668,0.000538,0.000130,1,0.003892,0.003892,0.003892
59.166.0.5,2496,149.171.126.3,60244,6,FIN,1.180412,320,1898,31,29,1,2,1809.537598,11257.085938,6,8,5792,5792,3710682173,2175275058,53.333332,237.250000,16677.920565,412.504719,1424262368.743132,1424262369.923544,236.014203,168.557000,0.000633,0.000510,0.000123,1,1.180412,1.180412,1.180412
59.166.0.0,64468,149.171.126.7,53,17,CON,0.001002,130,162,31,29,0,0,518962.093750,646706.625000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262368.760443,1424262368.761445,0.009000,0.006000,0.000000,0.000000,0.000000,1,0.001002,0.001002,0.001002
59.166.0.0,19937,149.171.126.4,143,6,FIN,3.186884,7808,15466,31,29,30,32,19439.679688,38517.875000,122,126,49232,47784,2163197935,36786186,64.000000,122.746033,1554.962298,1532.989987,1424262368.761612,1424262371.948496,26.335166,25.490729,0.000686,0.000540,0.000146,1,3.186884,3.186884,3.186884
59.166.0.3,55746,149.171.126.6,2317,6,FIN,0.561330,8928,320,31,29,4,1,118162.218750,3805.248047,14,6,5792,8688,3290685600,2188953209,637.714294,53.333332,3700.642436,153.120688,1424262368.765946,1424262369.327276,43.179230,112.144000,0.000617,0.000485,0.000132,1,0.561330,0.561330,0.561330
59.166.0.8,61476,149.171.126.8,36982,6,FIN,0.017318,2854,29226,31,29,7,17,1289756.375000,13220003.000000,46,48,27512,14480,2219001294,73889209,62.043480,608.875000,21.682076,20.752298,1424262368.823439,1424262368.840757,0.385545,0.356936,0.000658,0.000533,0.000125,1,0.017318,0.017318,0.017318
59.166.0.8,55793,149.171.126.6,58401,6,FIN,0.037849,4238,61150,31,29,7,30,883510.750000,12750455.000000,72,74,46336,14480,2219007917,84336718,58.861111,826.351379,-nan,29.426943,1424262368.840879,1424262368.878728,0.535886,0.511425,0.000636,0.000513,0.000123,1,0.037849,0.037849,0.037849
59.166.0.1,22182,149.171.126.6,53,17,CON,0.000977,130,162,31,29,0,0,532241.562500,663254.875000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262369.000453,1424262369.001430,0.001000,0.005000,0.000000,0.000000,0.000000,1,0.000977,0.000977,0.000977
59.166.0.1,23785,149.171.126.6,143,6,FIN,3.529992,7808,15466,31,29,30,32,17550.181641,34774.015625,122,126,49232,47784,2279003896,180756948,64.000000,122.746033,1705.417645,1670.978807,1424262369.001560,1424262372.531552,29.413691,28.235512,0.000691,0.000551,0.000140,1,3.529992,3.529992,3.529992
59.166.0.3,24452,149.171.126.7,53,17,CON,0.001121,130,162,31,29,0,0,463871.531250,578055.312500,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1424262369.084436,1424262369.085557,0.009000,0.006000,0.000000,0.000000,0.000000,1,0.001121,0.001121,0.001121
59.166.0.3,26184,149.171.126.1,21,6,FIN,1.783496,2934,3740,31,29,11,15,12909.476562,16466.535156,52,54,24616,20272,193618050,231277593,56.423077,69.259262,2510.957069,74.880898,1424262369.085761,1424262370.869257,34.964590,33.639906,0.000720,0.000578,0.000142,1,1.783496,1.783496,1.783496
59.166.0.8,55658,149.171.126.3,55611,6,FIN,0.009865,2334,16446,31,29,7,12,1840851.500000,12986518.000000,36,38,20272,14480,253614101,253892162,64.833336,432.789459,16.597974,16.094117,1424262369.123437,1424262369.133302,0.298531,0.251135,0.000709,0.000565,0.000144,1,0.009865,0.009865,0.009865
59.166.0.8,27551,149.171.126.7,25516,6,FIN,0.034368,4238,64898,31,29,7,30,972998.125000,14902467.000000,72,74,46336,14480,2403198318,2410035111,58.861111,877.000000,25.777458,25.313134,1424262369.134394,1424262369.168762,0.485843,0.469583,0.000662,0.000549,0.000113,1,0.034368,0.034368,0.034368
