SrcAddr,Sport,DstAddr,Dport,Proto,State,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum
59.166.0.2,36594,149.171.126.5,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.044596,1421929050.044596,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,58456,149.171.126.4,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.144629,1421929050.144629,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,20285,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.244615,1421929050.244615,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,59769,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.245880,1421929050.245880,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,23895,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.249873,1421929050.249873,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,60564,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.251126,1421929050.251126,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,25628,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.252063,1421929050.252063,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,26576,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.253963,1421929050.253963,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,57468,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.254899,1421929050.254899,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,58908,149.171.126.8,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.256579,1421929050.256579,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,23001,149.171.126.7,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.344597,1421929050.344597,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.3,60297,149.171.126.12,110,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.368208,1421929050.368208,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,24619,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.444621,1421929050.444621,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,56151,149.171.126.1,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.445939,1421929050.445939,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,25172,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.580581,1421929050.580581,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,54467,149.171.126.9,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.581890,1421929050.581890,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,58290,149.171.126.9,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.644547,1421929050.644547,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,2265,149.171.126.6,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.705027,1421929050.705027,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,56414,149.171.126.0,44796,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.744574,1421929050.744574,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,51929,149.171.126.5,58058,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.815432,1421929050.815432,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,51830,149.171.126.5,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.844620,1421929050.844620,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,52737,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.944555,1421929050.944555,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,2181,149.171.126.5,21,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.945716,1421929050.945716,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,49185,149.171.126.5,19732,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929050.950230,1421929050.950230,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,46232,149.171.126.3,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.044608,1421929051.044608,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,50019,149.171.126.5,46893,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.101062,1421929051.101062,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,10379,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.147589,1421929051.147589,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,40673,149.171.126.1,21,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.148796,1421929051.148796,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,41998,149.171.126.9,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.244634,1421929051.244634,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,45800,149.171.126.9,51742,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.246509,1421929051.246509,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,8993,149.171.126.9,45617,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.249472,1421929051.249472,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,7771,149.171.126.6,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.344568,1421929051.344568,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,39111,149.171.126.7,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.345888,1421929051.345888,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,17431,149.171.126.18,6129,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.428821,1421929051.428821,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,8489,149.171.126.5,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.444616,1421929051.444616,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,9995,149.171.126.2,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.446150,1421929051.446150,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,48829,149.171.126.5,34044,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.479262,1421929051.479262,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,10729,149.171.126.3,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.544622,1421929051.544622,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,12324,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.545945,1421929051.545945,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,64512,149.171.126.8,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.581022,1421929051.581022,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,40880,149.171.126.6,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.644620,1421929051.644620,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,34272,149.171.126.6,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.646119,1421929051.646119,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,15897,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.746642,1421929051.746642,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,35540,149.171.126.1,19732,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.747178,1421929051.747178,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,17752,149.171.126.7,21,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.747831,1421929051.747831,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,16744,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.844640,1421929051.844640,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,62650,149.171.126.3,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.845958,1421929051.845958,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,64027,149.171.126.3,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.971747,1421929051.971747,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,1171,149.171.126.3,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.972957,1421929051.972957,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,18690,149.171.126.7,19732,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929051.991150,1421929051.991150,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,1872,149.171.126.1,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.044616,1421929052.044616,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,27451,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.144662,1421929052.144662,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,30812,149.171.126.9,143,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.145937,1421929052.145937,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,14950,149.171.126.1,46893,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.171078,1421929052.171078,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,59279,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.244590,1421929052.244590,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,60778,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.245850,1421929052.245850,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,1150,149.171.126.7,46893,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.330696,1421929052.330696,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,61117,149.171.126.2,44659,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.344740,1421929052.344740,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,2927,149.171.126.4,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.367040,1421929052.367040,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.3,26415,149.171.126.13,46744,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.382351,1421929052.382351,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,27203,149.171.126.5,24886,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.427724,1421929052.427724,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,54640,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.444642,1421929052.444642,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,56332,149.171.126.7,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.446611,1421929052.446611,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.0,56589,149.171.126.3,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.544629,1421929052.544629,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,42394,149.171.126.0,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.610622,1421929052.610622,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,51727,149.171.126.5,54639,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.644633,1421929052.644633,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,31637,149.171.126.3,51294,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.729929,1421929052.729929,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,32212,149.171.126.6,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.744591,1421929052.744591,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,33781,149.171.126.3,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.746628,1421929052.746628,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,15804,149.171.126.1,34044,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.839242,1421929052.839242,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,33780,149.171.126.3,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.844642,1421929052.844642,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,2554,149.171.126.0,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.846613,1421929052.846613,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,3596,149.171.126.6,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.944575,1421929052.944575,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,1929,149.171.126.7,34044,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929052.980561,1421929052.980561,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,43128,149.171.126.5,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.044647,1421929053.044647,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,6866,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.048621,1421929053.048621,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,11368,149.171.126.3,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.144655,1421929053.144655,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,13955,149.171.126.3,50914,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.146301,1421929053.146301,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.8,34636,149.171.126.3,13753,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.149122,1421929053.149122,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,8232,149.171.126.4,5190,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.244631,1421929053.244631,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,11468,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.344658,1421929053.344658,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,13219,149.171.126.2,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.345984,1421929053.345984,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.1,55566,149.171.126.12,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.432065,1421929053.432065,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,40347,149.171.126.0,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.444663,1421929053.444663,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,33793,149.171.126.7,143,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.445927,1421929053.445927,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,13032,149.171.126.7,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.544653,1421929053.544653,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,14627,149.171.126.3,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.545966,1421929053.545966,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,15012,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.644660,1421929053.644660,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.4,16680,149.171.126.6,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.645765,1421929053.645765,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,64000,149.171.126.9,15011,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.744651,1421929053.744651,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.5,19690,149.171.126.7,63615,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.803119,1421929053.803119,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,18380,149.171.126.7,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.845630,1421929053.845630,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.7,1632,149.171.126.9,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.860236,1421929053.860236,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,58743,149.171.126.3,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.944646,1421929053.944646,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
10.40.85.1,,10.40.85.30,,2054,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929053.950910,1421929053.950910,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,22331,149.171.126.2,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.095665,1421929054.095665,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,61754,149.171.126.4,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.096956,1421929054.096956,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,29423,149.171.126.6,1068,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.144670,1421929054.144670,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,32085,149.171.126.1,28498,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.208457,1421929054.208457,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,54739,149.171.126.4,22,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.244637,1421929054.244637,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,28977,149.171.126.8,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.344680,1421929054.344680,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,52087,149.171.126.5,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.345947,1421929054.345947,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
175.45.176.0,29669,149.171.126.12,80,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.410185,1421929054.410185,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,30444,149.171.126.1,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.444611,1421929054.444611,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.6,53839,149.171.126.9,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.445843,1421929054.445843,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,50839,149.171.126.2,111,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.544669,1421929054.544669,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,52232,149.171.126.2,53298,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.546384,1421929054.546384,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.2,1040,149.171.126.2,32542,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.549790,1421929054.549790,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,52864,149.171.126.9,53,17,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.644648,1421929054.644648,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.9,46305,149.171.126.0,25,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.645963,1421929054.645963,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,2099,149.171.126.2,33624,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.744653,1421929054.744653,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,49784,149.171.126.7,1634,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.809754,1421929054.809754,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
10.40.182.1,,10.40.182.3,,2054,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.840891,1421929054.840891,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,48319,149.171.126.7,49602,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.844664,1421929054.844664,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.3,37557,149.171.126.7,6881,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.878662,1421929054.878662,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
59.166.0.1,43661,149.171.126.9,3893,6,INT,0.000000,,,,,0,0,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,,1421929054.931643,1421929054.931643,9000.884000,,0.000000,0.000000,0.000000,0,,,0.000000
