SrcAddr,Sport,DstAddr,Dport,Proto,State,Dur,SrcBytes,DstBytes,sTtl,dTtl,SrcLoss,DstLoss,SrcLoad,DstLoad,SrcPkts,DstPkts,SrcWin,DstWin,SrcTCPBase,DstTCPBase,sMeanPktSz,dMeanPktSz,SrcJitter,DstJitter,StartTime,LastTime,SIntPkt,DIntPkt,TcpRtt,SynAck,AckDat,Trans,Min,Max,Sum
59.166.0.7,61325,149.171.126.7,59257,6,FIN,0.009443,2334,16438,31,29,7,12,1923117.625000,13560097.000000,36,38,20272,14480,2293259554,149633809,64.833336,432.578949,15.397707,14.831050,1421972340.661359,1421972340.670802,0.267441,0.240378,0.000671,0.000539,0.000132,1,0.009443,0.009443,0.009443
59.166.0.3,55683,149.171.126.2,25289,6,FIN,0.008918,2334,15722,31,29,7,12,2036330.875000,13733123.000000,36,38,20272,14480,203675712,2349376136,64.833336,413.736847,14.558031,13.734625,1421972340.751885,1421972340.760803,0.244800,0.223892,0.000787,0.000624,0.000163,1,0.008918,0.008918,0.008918
59.166.0.3,55190,149.171.126.4,61417,6,FIN,0.009631,2334,16438,31,29,7,12,1885577.750000,13295400.000000,36,38,20272,14480,203679051,2354752035,64.833336,432.578949,-nan,14.039557,1421972340.760916,1421972340.770547,0.265943,0.245297,0.000710,0.000552,0.000158,1,0.009631,0.009631,0.009631
59.166.0.0,58335,149.171.126.0,27345,6,FIN,0.008914,2334,15722,31,29,7,12,2037244.750000,13739286.000000,36,38,20272,14480,2409062939,2409377317,64.833336,413.736847,14.097728,13.035337,1421972340.851888,1421972340.860802,0.244714,0.223703,0.000838,0.000627,0.000211,1,0.008914,0.008914,0.008914
59.166.0.0,51769,149.171.126.5,28216,6,FIN,0.009866,2334,16438,31,29,7,12,1840664.875000,12978715.000000,36,38,20272,14480,2409066544,269379297,64.833336,432.578949,16.864282,15.819078,1421972340.860930,1421972340.870796,0.272057,0.251514,0.000708,0.000550,0.000158,1,0.009866,0.009866,0.009866
10.40.85.1,,224.0.0.5,,89,REQ,0.000000,64,0,1,,0,0,0.000000,0.000000,1,0,,,,,64.000000,0.000000,16.864282,15.819078,1421972340.911791,1421972340.911791,0.272057,0.251514,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000
10.40.182.1,,224.0.0.5,,89,REQ,0.000000,64,0,1,,0,0,0.000000,0.000000,1,0,,,,,64.000000,0.000000,16.864282,15.819078,1421972340.911809,1421972340.911809,0.272057,0.251514,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000
59.166.0.6,56573,149.171.126.3,5190,6,FIN,0.004372,1064,2260,31,29,4,4,1785910.250000,3791399.500000,12,12,8688,10136,2473256138,2473584915,88.666664,188.333328,18.469546,0.403469,1421972340.951886,1421972340.956258,0.366000,0.336909,0.000833,0.000649,0.000184,1,0.004372,0.004372,0.004372
59.166.0.2,32764,149.171.126.6,51590,6,FIN,0.031903,4222,64342,31,29,7,30,1044165.187500,15916498.000000,72,74,46336,14480,2533257922,383983117,58.638889,869.486511,22.998231,22.692203,1421972341.051892,1421972341.083795,0.444577,0.428562,0.000763,0.000601,0.000162,1,0.031903,0.031903,0.031903
59.166.0.2,47758,149.171.126.4,32384,6,FIN,0.122989,4862,79798,31,29,7,36,312548.281250,5130280.000000,84,86,55024,14480,2533261476,2552753444,57.880951,927.883728,83.377602,82.088655,1421972341.083924,1421972341.206913,1.477867,1.440341,0.000716,0.000557,0.000159,1,0.122989,0.122989,0.122989
59.166.0.2,33196,149.171.126.7,53,17,CON,0.001005,146,178,31,29,0,0,581094.562500,708457.750000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972341.151862,1421972341.152867,0.008000,0.011000,0.000000,0.000000,0.000000,1,0.001005,0.001005,0.001005
59.166.0.2,2012,149.171.126.1,80,6,FIN,1.006870,1580,10168,31,29,3,5,11512.906250,76307.765625,12,18,10136,8688,2589065665,2594212075,131.666672,564.888916,9530.967424,7675.012273,1421972341.153027,1421972342.159897,91.498727,59.194355,0.000703,0.000559,0.000144,1,1.006870,1.006870,1.006870
59.166.0.9,46273,149.171.126.6,111,17,CON,0.004840,568,312,31,29,0,0,704132.250000,386776.843750,4,4,,,,,142.000000,78.000000,1.760705,1.542200,1421972341.251911,1421972341.256751,1.255000,1.101000,0.000000,0.000000,0.000000,1,0.004840,0.004840,0.004840
59.166.0.9,3933,149.171.126.6,1483,17,CON,0.001752,520,304,31,29,0,0,1780822.000000,1041095.937500,4,4,,,,,130.000000,76.000000,0.638046,0.304066,1421972341.253742,1421972341.255494,0.456667,0.221000,0.000000,0.000000,0.000000,1,0.001752,0.001752,0.001752
59.166.0.9,5058,149.171.126.6,49805,6,FIN,0.004978,3880,2456,31,29,7,7,5889915.500000,3728404.750000,18,18,13032,14480,2653261330,2652375161,215.555557,136.444443,13.569429,0.347813,1421972341.256967,1421972341.261945,0.273529,0.260412,0.000739,0.000547,0.000192,1,0.004978,0.004978,0.004978
59.166.0.6,3472,149.171.126.8,4884,6,FIN,0.030933,4222,64342,31,29,7,30,1076908.125000,16415608.000000,72,74,46336,14480,2713256227,563985910,58.638889,869.486511,22.396818,22.516500,1421972341.351892,1421972341.382825,0.430958,0.420944,0.000797,0.000608,0.000189,1,0.030933,0.030933,0.030933
59.166.0.6,49092,149.171.126.6,49155,6,FIN,0.121694,4862,79798,31,29,7,36,315874.250000,5184873.500000,84,86,55024,14480,2713259436,2728004389,57.880951,927.883728,83.445008,81.221038,1421972341.382953,1421972341.504647,1.479427,1.424271,0.000769,0.000621,0.000148,1,0.121694,0.121694,0.121694
59.166.0.4,9815,149.171.126.1,53,17,CON,0.001136,146,178,31,29,0,0,514084.500000,626760.562500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972341.451926,1421972341.453062,0.017000,0.005000,0.000000,0.000000,0.000000,1,0.001136,0.001136,0.001136
59.166.0.4,12768,149.171.126.9,80,6,FIN,1.005745,1580,10168,31,29,3,5,11525.784180,76393.117188,12,18,10136,8688,2769070860,2770177334,131.666672,564.888916,9530.700296,7675.559037,1421972341.453320,1421972342.459065,91.398094,59.129348,0.000674,0.000538,0.000136,1,1.005745,1.005745,1.005745
59.166.0.0,44856,149.171.126.7,5190,6,FIN,1.517219,3744,19084,31,29,11,15,19330.103516,98691.093750,48,52,24616,20272,2833257869,684046864,78.000000,367.000000,2793.920788,2681.978796,1421972341.551901,1421972343.069120,32.272721,29.734785,0.000845,0.000729,0.000116,1,1.517219,1.517219,1.517219
59.166.0.7,39167,149.171.126.4,5190,6,FIN,0.407702,1272,2572,31,29,4,4,23409.253906,47681.886719,16,18,8688,10136,743675680,744022369,79.500000,142.888885,1754.706387,46.277652,1421972341.651896,1421972342.059598,27.153199,23.934883,0.000951,0.000793,0.000158,1,0.407702,0.407702,0.407702
59.166.0.6,38558,149.171.126.4,5190,6,FIN,1.157248,1272,2572,31,29,4,4,8247.151367,16798.472656,16,18,8688,10136,803675679,2949809743,79.500000,142.888885,5234.953749,139.741922,1421972341.751892,1421972342.909140,77.125531,67.993062,0.001499,0.001353,0.000146,1,1.157248,1.157248,1.157248
59.166.0.6,41850,149.171.126.1,53,17,CON,0.001079,146,178,31,29,0,0,541241.937500,659870.250000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972341.851911,1421972341.852990,0.017000,0.008000,0.000000,0.000000,0.000000,1,0.001079,0.001079,0.001079
59.166.0.6,13891,149.171.126.6,25,6,FIN,0.023465,37184,3380,31,29,18,8,12433497.000000,1125079.875000,52,42,14480,30408,863678485,3014304628,715.076904,80.476189,25.438075,1.006252,1421972341.853175,1421972341.876640,0.452549,0.558463,0.000725,0.000564,0.000161,1,0.023465,0.023465,0.023465
59.166.0.0,35740,149.171.126.9,53,17,CON,0.001241,146,178,31,29,0,0,470588.218750,573730.875000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972341.951919,1421972341.953160,0.017000,0.012000,0.000000,0.000000,0.000000,1,0.001241,0.001241,0.001241
59.166.0.0,37446,149.171.126.2,80,6,FIN,1.097012,1684,10168,31,29,3,5,11405.526367,70037.515625,14,18,8688,8688,923678770,924832895,120.285713,564.888916,9425.113580,8252.080597,1421972341.953361,1421972343.050373,84.357156,64.496469,0.000692,0.000563,0.000129,1,1.097012,1.097012,1.097012
59.166.0.1,37041,149.171.126.6,48917,6,FIN,0.011889,2334,15722,31,29,7,12,1527462.250000,10301287.000000,36,38,20272,14480,3129061563,984009104,64.833336,413.736847,20.842905,19.985971,1421972342.051902,1421972342.063791,0.330257,0.311667,0.000782,0.000658,0.000124,1,0.011889,0.011889,0.011889
59.166.0.1,17042,149.171.126.0,15081,6,FIN,0.009885,2334,16438,31,29,7,12,1837127.000000,12953768.000000,36,38,20272,14480,983678071,3140694347,64.833336,432.578949,16.946000,16.175777,1421972342.063910,1421972342.073795,0.281000,0.254784,0.000575,0.000456,0.000119,1,0.009885,0.009885,0.009885
59.166.0.1,63024,149.171.126.7,53,17,CON,0.001154,130,162,31,29,0,0,450606.562500,561525.125000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972342.151927,1421972342.153081,0.011000,0.009000,0.000000,0.000000,0.000000,1,0.001154,0.001154,0.001154
59.166.0.1,20682,149.171.126.6,21,6,FIN,0.022621,2934,3740,31,29,11,15,1017815.312500,1298262.625000,52,54,24616,20272,3189066342,1044753289,56.423077,69.259262,31.020613,0.738660,1421972342.153250,1421972342.175871,0.445600,0.416566,0.000686,0.000539,0.000147,1,0.022621,0.022621,0.022621
59.166.0.1,21716,149.171.126.6,7395,6,FIN,0.002928,320,1950,31,29,1,2,729508.187500,4663934.500000,6,8,5792,5792,1043681145,1047600172,53.333332,243.750000,28.455209,0.544196,1421972342.158007,1421972342.160935,0.521200,0.341000,0.000705,0.000538,0.000167,1,0.002928,0.002928,0.002928
59.166.0.1,58552,149.171.126.6,31005,6,FIN,0.004408,424,8824,31,29,1,4,673321.250000,14680581.000000,8,12,8688,5792,1043682199,1050847538,53.000000,735.333313,35.186297,20.215069,1421972342.163416,1421972342.167824,0.581286,0.352273,0.000665,0.000529,0.000136,1,0.004408,0.004408,0.004408
59.166.0.1,23782,149.171.126.6,48473,6,FIN,0.004460,8928,320,31,29,4,1,14871749.000000,478923.781250,14,6,5792,8688,1043683246,1054416210,637.714294,53.333332,17.233058,1.202716,1421972342.169383,1421972342.173843,0.343077,0.765000,0.000623,0.000490,0.000133,1,0.004460,0.004460,0.004460
59.166.0.0,20159,149.171.126.6,5190,6,FIN,0.817210,1272,2572,31,29,4,4,11678.760742,23788.253906,16,18,8688,10136,1103676099,1104005638,79.500000,142.888885,3988.343400,108.114211,1421972342.251906,1421972343.069116,54.454535,48.031590,0.000819,0.000657,0.000162,1,0.817210,0.817210,0.817210
59.166.0.2,60219,149.171.126.9,111,17,CON,0.004860,568,312,31,29,0,0,701234.562500,385185.156250,4,4,,,,,142.000000,78.000000,1.811614,1.512033,1421972342.351916,1421972342.356776,1.293000,1.079667,0.000000,0.000000,0.000000,1,0.004860,0.004860,0.004860
59.166.0.2,23860,149.171.126.9,16859,17,CON,0.001815,512,304,31,29,0,0,1692562.000000,1004958.687500,4,4,,,,,128.000000,76.000000,0.644647,0.324335,1421972342.353797,1421972342.355612,0.461333,0.235333,0.000000,0.000000,0.000000,1,0.001815,0.001815,0.001815
59.166.0.2,24884,149.171.126.9,23672,6,FIN,0.363890,4968,3080,31,29,7,7,105328.539062,65470.335938,28,30,13032,14480,3313261516,1166971647,177.428574,102.666664,800.301302,20.742867,1421972342.356951,1421972342.720841,13.465074,12.528862,0.000704,0.000549,0.000155,1,0.363890,0.363890,0.363890
59.166.0.1,28260,149.171.126.6,5190,6,FIN,0.843375,1272,2572,31,29,4,4,11316.436523,23050.244141,16,18,8688,10136,1223678075,3369392161,79.500000,142.888885,6089.572301,174.177437,1421972342.451925,1421972343.295300,56.200066,49.572293,0.000799,0.000636,0.000163,1,0.843375,0.843375,0.843375
59.166.0.3,55458,149.171.126.8,60559,6,FIN,0.030927,4326,64238,31,29,7,30,1104019.125000,16385941.000000,74,72,46336,14480,3433256879,3433533211,58.459461,892.194458,22.685611,22.686447,1421972342.551873,1421972342.582800,0.419178,0.426901,0.000798,0.000604,0.000194,1,0.030927,0.030927,0.030927
59.166.0.3,27410,149.171.126.3,25350,6,FIN,0.038306,4862,79798,31,29,7,36,1003498.125000,16471779.000000,84,86,55024,14480,3433260230,3447976024,57.880951,927.883728,24.384108,22.836799,1421972342.582962,1421972342.621268,0.457241,0.443776,0.000733,0.000575,0.000158,1,0.038306,0.038306,0.038306
59.166.0.7,57513,149.171.126.2,53,17,CON,0.001032,130,162,31,29,0,0,503876.000000,627907.000000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972342.651899,1421972342.652931,0.007000,0.008000,0.000000,0.000000,0.000000,1,0.001032,0.001032,0.001032
59.166.0.7,57171,149.171.126.4,143,6,FIN,0.032531,7810,15188,31,29,30,32,1904890.625000,3705511.500000,122,126,49232,47784,1343679749,3490060143,64.016396,120.539680,16.625417,14.607650,1421972342.653127,1421972342.685658,0.265884,0.255608,0.000734,0.000576,0.000158,1,0.032531,0.032531,0.032531
59.166.0.8,51485,149.171.126.9,54865,6,FIN,0.008983,2334,15722,31,29,7,12,2021596.250000,13633752.000000,36,38,20272,14480,1403676378,3549383078,64.833336,413.736847,14.245877,13.193852,1421972342.751917,1421972342.760900,0.247086,0.225378,0.000779,0.000626,0.000153,1,0.008983,0.008983,0.008983
59.166.0.8,51037,149.171.126.3,57136,6,FIN,0.009814,2334,16438,31,29,7,12,1850417.875000,13047484.000000,36,38,20272,14480,1403680050,3559011791,64.833336,432.578949,16.701372,15.470934,1421972342.761037,1421972342.770851,0.270771,0.249622,0.000719,0.000569,0.000150,1,0.009814,0.009814,0.009814
59.166.0.5,30911,149.171.126.8,53,17,CON,0.001093,146,178,31,29,0,0,534309.187500,651418.062500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972342.851896,1421972342.852989,0.013000,0.013000,0.000000,0.000000,0.000000,1,0.001093,0.001093,0.001093
59.166.0.5,32568,149.171.126.7,80,6,FIN,1.004745,1580,10168,31,29,3,5,11537.255859,76469.156250,12,18,7240,8688,1463679226,3614281641,131.666672,564.888916,9528.462470,7674.598422,1421972342.853170,1421972343.857915,91.307367,59.071004,0.000668,0.000530,0.000138,1,1.004745,1.004745,1.004745
59.166.0.1,31643,149.171.126.0,50858,6,FIN,0.009000,2334,15722,31,29,7,12,2017777.875000,13608001.000000,36,38,20272,14480,3673255934,1523959656,64.833336,413.736847,14.417121,13.270818,1421972342.951875,1421972342.960875,0.255029,0.226189,0.000808,0.000625,0.000183,1,0.009000,0.009000,0.009000
59.166.0.1,33181,149.171.126.1,50768,6,FIN,0.009247,2334,16438,31,29,7,12,1963880.125000,13847518.000000,36,38,20272,14480,3673258777,1529388223,64.833336,432.578949,-nan,13.809281,1421972342.961002,1421972342.970249,0.253314,0.242167,0.000691,0.000525,0.000166,1,0.009247,0.009247,0.009247
59.166.0.2,47537,149.171.126.5,53,17,CON,0.001048,130,162,31,29,0,0,496183.218750,618320.625000,2,2,,,,,65.000000,81.000000,0.000000,0.000000,1421972343.051928,1421972343.052976,0.011000,0.009000,0.000000,0.000000,0.000000,1,0.001048,0.001048,0.001048
59.166.0.2,3115,149.171.126.8,143,6,FIN,0.782802,7820,15048,31,29,30,32,79263.976562,152569.875000,122,126,49232,47784,1583678937,3730078762,64.098358,119.428574,422.169255,418.866634,1421972343.053158,1421972343.835960,6.466521,6.258000,0.000682,0.000541,0.000141,1,0.782802,0.782802,0.782802
59.166.0.0,2996,149.171.126.3,53,17,CON,0.001056,146,178,31,29,0,0,553030.312500,674242.437500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972343.151931,1421972343.152987,0.011000,0.009000,0.000000,0.000000,0.000000,1,0.001056,0.001056,0.001056
59.166.0.0,4528,149.171.126.2,80,6,FIN,1.334039,1580,10168,31,29,3,5,8689.401367,57593.519531,12,18,10136,8688,3789065128,1644718910,131.666672,564.888916,10377.543264,8354.399982,1421972343.153242,1421972344.487281,121.244547,78.444234,0.000605,0.000484,0.000121,1,1.334039,1.334039,1.334039
59.166.0.3,3732,149.171.126.0,52452,6,FIN,0.031642,4222,64342,31,29,7,30,1052777.875000,16047784.000000,72,74,46336,14480,3853255572,3853552838,58.638889,869.486511,23.212939,22.569762,1421972343.251915,1421972343.283557,0.440817,0.425164,0.000780,0.000595,0.000185,1,0.031642,0.031642,0.031642
59.166.0.3,5184,149.171.126.4,49493,6,FIN,0.116271,4862,79798,31,29,7,36,330606.968750,5426701.500000,84,86,55024,14480,3853258262,3868383568,57.880951,927.883728,80.649081,79.476988,1421972343.283701,1421972343.399972,1.396349,1.362129,0.000620,0.000484,0.000136,1,0.116271,0.116271,0.116271
59.166.0.9,6846,149.171.126.6,4988,6,FIN,0.081027,2334,15722,31,29,7,12,224122.812500,1511496.125000,36,38,20272,14480,1763675892,1763951180,64.833336,413.736847,183.641543,179.623030,1421972343.351882,1421972343.432909,2.305257,2.173351,0.000792,0.000607,0.000185,1,0.081027,0.081027,0.081027
59.166.0.9,44169,149.171.126.2,42302,6,FIN,0.037840,2334,16438,31,29,7,12,479915.406250,3383932.250000,36,38,20272,14480,1763678786,3962223875,64.833336,432.578949,66.665257,65.306353,1421972343.433041,1421972343.470881,1.071543,1.006351,0.000756,0.000593,0.000163,1,0.037840,0.037840,0.037840
59.166.0.5,35253,149.171.126.0,111,17,CON,0.004693,568,312,31,29,0,0,726187.937500,398891.968750,4,4,,,,,142.000000,78.000000,1.696116,1.501423,1421972343.451943,1421972343.456636,1.206333,1.070667,0.000000,0.000000,0.000000,1,0.004693,0.004693,0.004693
59.166.0.5,16284,149.171.126.0,8128,17,CON,0.001665,520,304,31,29,0,0,1873873.875000,1095495.500000,4,4,,,,,130.000000,76.000000,0.605285,0.280961,1421972343.453717,1421972343.455382,0.433000,0.202667,0.000000,0.000000,0.000000,1,0.001665,0.001665,0.001665
59.166.0.5,63933,149.171.126.0,16102,6,FIN,0.005385,3880,2456,31,29,7,7,5444754.000000,3446611.000000,18,18,13032,14480,3969073049,1826850784,215.555557,136.444443,14.558712,0.362702,1421972343.456798,1421972343.462183,0.297765,0.287765,0.000597,0.000488,0.000109,1,0.005385,0.005385,0.005385
59.166.0.0,10317,149.171.126.7,17673,6,FIN,0.008951,2334,15722,31,29,7,12,2028823.625000,13682494.000000,36,38,20272,14480,1883675604,1883990291,64.833336,413.736847,14.177893,12.987236,1421972343.551922,1421972343.560873,0.246143,0.224730,0.000778,0.000626,0.000152,1,0.008951,0.008951,0.008951
59.166.0.0,41638,149.171.126.5,39610,6,FIN,0.009871,2334,16438,31,29,7,12,1839732.500000,12972140.000000,36,38,20272,14480,1883678689,1889390498,64.833336,432.578949,16.957255,16.013223,1421972343.561009,1421972343.570880,0.272714,0.252027,0.000692,0.000542,0.000150,1,0.009871,0.009871,0.009871
59.166.0.2,64604,149.171.126.3,22,6,FIN,4.802818,15808,44560,31,29,46,80,26207.947266,73931.601562,212,254,65160,65160,3176552916,3176858092,74.566040,175.433075,1908.020689,1744.266173,1421972343.587313,1421972348.390131,22.834014,19.057953,0.000769,0.000614,0.000155,1,4.802818,4.802818,4.802818
59.166.0.7,13605,149.171.126.2,11761,6,FIN,0.106716,4222,64342,31,29,7,30,312155.625000,4758274.500000,72,74,46336,14480,4093257704,4093530327,58.638889,869.486511,85.112341,83.093640,1421972343.651891,1421972343.758607,1.497916,1.453658,0.000774,0.000592,0.000182,1,0.106716,0.106716,0.106716
59.166.0.5,13411,149.171.126.9,53,17,CON,0.001017,146,178,31,29,0,0,574238.000000,700098.375000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972343.751906,1421972343.752923,0.014000,0.013000,0.000000,0.000000,0.000000,1,0.001017,0.001017,0.001017
59.166.0.5,34655,149.171.126.5,80,6,FIN,1.005194,1580,10168,31,29,3,5,11532.102539,76435.000000,12,18,10136,8688,2003678574,4150092303,131.666672,564.888916,9529.484209,7676.576455,1421972343.753192,1421972344.758386,91.330727,59.097293,0.000669,0.000535,0.000134,1,1.005194,1.005194,1.005194
59.166.0.7,15358,149.171.126.6,13182,6,FIN,0.157211,4862,79798,31,29,7,36,244512.140625,4013510.250000,84,86,55024,14480,4093261356,4153401022,57.880951,927.883728,95.570366,94.266984,1421972343.758736,1421972343.915947,1.890470,1.843800,0.000596,0.000475,0.000121,1,0.157211,0.157211,0.157211
59.166.0.9,16217,149.171.126.9,53,17,CON,0.001064,146,178,31,29,0,0,548872.187500,669172.937500,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972343.851941,1421972343.853005,0.017000,0.012000,0.000000,0.000000,0.000000,1,0.001064,0.001064,0.001064
59.166.0.9,63920,149.171.126.7,80,6,FIN,1.009062,1684,10168,31,29,3,5,12399.633789,76142.000000,14,18,10136,8688,4213260202,2064725424,120.285713,564.888916,8774.470150,7683.142318,1421972343.853230,1421972344.862292,77.589844,59.325352,0.000655,0.000522,0.000133,1,1.009062,1.009062,1.009062
59.166.0.1,64207,149.171.126.3,53,17,CON,0.001109,146,178,31,29,0,0,526600.562500,642019.875000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972343.951946,1421972343.953055,0.016000,0.012000,0.000000,0.000000,0.000000,1,0.001109,0.001109,0.001109
59.166.0.1,19843,149.171.126.3,80,6,FIN,1.079828,1580,10168,31,29,3,5,10735.042969,71152.070312,12,18,10136,8688,4273260320,4270127810,131.666672,564.888916,9557.852840,7696.691655,1421972343.953261,1421972345.033089,98.134820,63.487883,0.000664,0.000530,0.000134,1,1.079828,1.079828,1.079828
59.166.0.0,55925,149.171.126.0,22,6,CON,4.976517,16640,33408,31,29,50,75,26629.064453,53491.226562,220,250,65160,65160,1271164145,1271478965,75.636360,133.632004,51.752437,1678.835326,1421972343.986932,1421972348.963449,22.923291,20.172348,0.000939,0.000781,0.000158,1,4.976517,4.976517,4.976517
59.166.0.0,19073,149.171.126.3,34633,6,FIN,0.009919,2334,15722,31,29,7,12,1830829.750000,12347213.000000,36,38,20272,14480,36191808,36453713,64.833336,413.736847,16.461179,16.106972,1421972344.051891,1421972344.061810,0.274229,0.252243,0.000734,0.000579,0.000155,1,0.009919,0.009919,0.009919
59.166.0.0,20531,149.171.126.9,62697,6,FIN,0.009662,2334,16438,31,29,7,12,1879528.000000,13252742.000000,36,38,20272,14480,36194804,2192041481,64.833336,432.578949,-nan,14.140888,1421972344.061938,1421972344.071600,0.265886,0.245919,0.000738,0.000559,0.000179,1,0.009662,0.009662,0.009662
59.166.0.1,65221,149.171.126.5,53,17,CON,0.001222,146,178,31,29,0,0,477905.062500,582651.375000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972344.151946,1421972344.153168,0.017000,0.012000,0.000000,0.000000,0.000000,1,0.001222,0.001222,0.001222
59.166.0.1,58628,149.171.126.3,80,6,FIN,1.004549,1684,10168,31,29,3,4,12455.339844,76484.070312,14,18,7240,8688,2241581784,97332854,120.285713,564.888916,8765.299529,7673.553960,1421972344.153366,1421972345.157915,77.246000,59.058234,0.000695,0.000555,0.000140,1,1.004549,1.004549,1.004549
59.166.0.8,56166,149.171.126.9,53,17,CON,0.001241,146,178,31,29,0,0,470588.218750,573730.875000,2,2,,,,,73.000000,89.000000,0.000000,0.000000,1421972344.309970,1421972344.311211,0.014000,0.005000,0.000000,0.000000,0.000000,1,0.001241,0.001241,0.001241
59.166.0.8,58116,149.171.126.4,80,6,FIN,1.208738,1684,10168,31,29,3,5,10351.291992,63563.816406,14,18,10136,8688,2305779937,192167192,120.285713,564.888916,8876.752824,7773.492921,1421972344.311404,1421972345.520142,92.948766,71.068117,0.000684,0.000548,0.000136,1,1.208738,1.208738,1.208738
59.166.0.5,55799,149.171.126.1,1895,6,FIN,0.051072,4222,64342,31,29,7,30,652255.625000,9942512.000000,72,74,46336,14480,2361579847,2361895888,58.638889,869.486511,46.900827,45.822150,1421972344.351937,1421972344.403009,0.714789,0.690767,0.000796,0.000635,0.000161,1,0.051072,0.051072,0.051072
59.166.0.5,27881,149.171.126.0,55379,6,FIN,0.209859,4862,79798,31,29,7,36,183170.609375,3006628.250000,84,86,55024,14480,216196854,247189001,57.880951,927.883728,141.783557,140.031923,1421972344.403134,1421972344.612993,2.524169,2.462141,0.000723,0.000571,0.000152,1,0.209859,0.209859,0.209859
59.166.0.6,53489,149.171.126.8,57400,6,FIN,0.111016,2334,15722,31,29,7,12,163580.031250,1103192.375000,36,38,20272,14480,2421581216,2421867484,64.833336,413.736847,208.164948,201.296610,1421972344.451911,1421972344.562927,3.162857,2.983513,0.000778,0.000617,0.000161,1,0.111016,0.111016,0.111016
59.166.0.3,28391,149.171.126.6,47866,6,FIN,0.121074,2334,15722,31,29,7,12,149990.921875,1011546.687500,36,38,20272,14480,2485772924,336458932,64.833336,413.736847,220.400160,216.143282,1421972344.551910,1421972344.672984,3.450200,3.257757,0.000644,0.000518,0.000126,1,0.121074,0.121074,0.121074
59.166.0.6,1969,149.171.126.9,31030,6,FIN,0.088000,2334,16438,31,29,7,12,206363.640625,1455090.875000,36,38,20272,14480,276201849,2488514241,64.833336,432.578949,205.586564,197.628637,1421972344.563054,1421972344.651054,2.505029,2.363216,0.000673,0.000551,0.000122,1,0.088000,0.088000,0.088000
59.166.0.0,29296,149.171.126.4,5190,6,FIN,0.221038,3744,19084,31,29,11,15,132683.062500,677422.000000,48,52,24616,20272,396191648,2541883413,78.000000,367.000000,701.564518,-nan,1421972344.651932,1421972344.872970,4.695468,4.321922,0.000753,0.000600,0.000153,1,0.221038,0.221038,0.221038
59.166.0.3,29864,149.171.126.6,57689,6,FIN,0.036896,2334,16438,31,29,7,12,492194.250000,3470511.500000,36,38,20272,14480,336195250,409163339,64.833336,432.578949,64.455464,63.590845,1421972344.673109,1421972344.710005,1.044743,0.981622,0.000739,0.000572,0.000167,1,0.036896,0.036896,0.036896
59.166.0.8,32601,149.171.126.5,5190,6,FIN,0.355313,1272,2572,31,29,4,4,26860.824219,54712.324219,16,18,8688,10136,456192768,456507030,79.500000,142.888885,1429.573911,36.737074,1421972344.751938,1421972345.107251,23.662934,20.862941,0.000802,0.000622,0.000180,1,0.355313,0.355313,0.355313
59.166.0.7,53102,149.171.126.9,57335,6,FIN,0.010328,2334,15722,31,29,7,12,1758326.750000,11858249.000000,36,38,20272,14480,2665772771,2666114617,64.833336,413.736847,18.755327,16.091290,1421972344.851960,1421972344.862288,0.284114,0.259757,0.000888,0.000713,0.000175,1,0.010328,0.010328,0.010328
59.166.0.7,2606,149.171.126.7,52701,6,FIN,0.011401,2334,16438,31,29,7,12,1592842.625000,11231295.000000,36,38,20272,14480,2665776072,2668148405,64.833336,432.578949,20.241039,18.698500,1421972344.862439,1421972344.873840,0.325618,0.293405,0.000670,0.000538,0.000132,1,0.011401,0.011401,0.011401
59.166.0.9,46551,149.171.126.4,5190,6,FIN,0.249135,1272,2572,31,29,4,4,38308.546875,78029.984375,16,18,8688,10136,2725772594,2726119868,79.500000,142.888885,1125.035207,29.780740,1421972344.951956,1421972345.201091,16.585400,14.613117,0.000854,0.000695,0.000159,1,0.249135,0.249135,0.249135
59.166.0.2,3515,149.171.126.8,46431,6,FIN,0.009274,2334,15722,31,29,7,12,1958162.500000,13205952.000000,36,38,20272,14480,636191173,636507235,64.833336,413.736847,15.425708,13.574062,1421972345.051943,1421972345.061217,0.263382,0.233595,0.000774,0.000618,0.000156,1,0.009274,0.009274,0.009274
